asset_id,asset_name,device_type,manufacturer,purchase_year,warranty_status,location
AST01231,MEDICAL-2890,Tablet,HP,2024,Expired,Kolkata
AST01232,SUPPORT-2305,Printer,Asus,2021,Active,Pune
AST01233,BILLION-8932,Mobile,HP,2024,Expired,Kolkata
AST01234,LEG-3052,Mobile,HP,2020,Expired,Chennai
AST01235,STEP-5264,Printer,Lenovo,2023,Expired,Bangalore
AST01236,WALL-7692,Server,Asus,2019,Active,Noida
AST01237,NOTHING-4245,Desktop,Apple,2024,Active,Chennai
AST01238,RAISE-7858,Printer,Asus,2019,Expired,Bangalore
AST01239,HOT-1558,Server,Dell,2020,Active,Bangalore
AST01240,ART-9436,Mobile,Apple,2020,Expired,Pune
AST01241,STORE-7591,Tablet,Asus,2020,Active,Delhi
AST01242,PROFESSOR-6518,Printer,Asus,2019,Active,Hyderabad
AST01243,SMILE-6815,Server,Apple,2019,Expired,Kolkata
AST01244,POINT-8816,Tablet,HP,2021,Active,Bangalore
AST01245,AGREE-1127,Mobile,Asus,2020,Expired,Noida
AST01246,SERVE-6250,Server,HP,2022,Expired,Bangalore
AST01247,CITIZEN-5871,Server,Lenovo,2020,Active,Kolkata
AST01248,HEAD-6288,Server,Lenovo,2021,Active,Chennai
AST01249,FORM-4451,Server,Asus,2019,Expired,Pune
AST01250,HUNDRED-6690,Printer,HP,2019,Active,Delhi
AST01251,REMEMBER-8973,Server,HP,2021,Active,Delhi
AST01252,BUILDING-2738,Desktop,Acer,2021,Expired,Chennai
AST01253,STUDY-4388,Mobile,Asus,2019,Active,Hyderabad
AST01254,WHO-1651,Mobile,Asus,2023,Active,Hyderabad
AST01255,MOTHER-1422,Printer,HP,2022,Expired,Kolkata
AST01256,RACE-8288,Mobile,HP,2024,Expired,Delhi
AST01257,FIGURE-2965,Server,Apple,2019,Expired,Delhi
AST01258,SOLDIER-3241,Printer,Acer,2019,Active,Pune
AST01259,FINAL-2295,Tablet,HP,2025,Active,Pune
AST01260,EVERY-9307,Printer,Lenovo,2020,Expired,Bangalore
AST01261,COLLECTION-6157,Laptop,Apple,2024,Active,Pune
AST01262,BED-1583,Tablet,Acer,2020,Active,Mumbai
AST01263,OFFER-7163,Desktop,Acer,2020,Active,Delhi
AST01264,TAX-3481,Server,HP,2022,Expired,Delhi
AST01265,CHOOSE-4253,Tablet,Dell,2020,Active,Hyderabad
AST01266,PLAN-2102,Server,Asus,2022,Active,Chennai
AST01267,RELATE-7851,Tablet,Lenovo,2019,Expired,Mumbai
AST01268,PART-6713,Server,Asus,2024,Active,Delhi
AST01269,NOTICE-4799,Printer,Acer,2025,Expired,Noida
AST01270,ME-7425,Mobile,Lenovo,2025,Expired,Delhi
AST01271,FIELD-4586,Laptop,Lenovo,2019,Expired,Noida
AST01272,MILITARY-5053,Tablet,Apple,2021,Active,Chennai
AST01273,NEARLY-6224,Tablet,Dell,2022,Expired,Kolkata
AST01274,WHETHER-3098,Server,Apple,2024,Expired,Mumbai
AST01275,SPECIAL-5766,Printer,Asus,2019,Active,Kolkata
AST01276,BALL-6295,Printer,Acer,2019,Expired,Kolkata
AST01277,CITY-8240,Server,Apple,2022,Expired,Hyderabad
AST01278,CONTINUE-8954,Tablet,HP,2021,Expired,Hyderabad
AST01279,THANK-8334,Server,HP,2021,Active,Mumbai
AST01280,SOURCE-2807,Mobile,Asus,2025,Expired,Chennai
AST01281,FIGHT-9843,Laptop,Acer,2023,Active,Kolkata
AST01282,MORE-6460,Printer,Asus,2019,Active,Hyderabad
AST01283,PRETTY-4448,Printer,Asus,2023,Active,Chennai
AST01284,STORY-9776,Server,Acer,2025,Active,Delhi
AST01285,AND-3644,Printer,Lenovo,2025,Expired,Mumbai
AST01286,FORMER-5074,Laptop,Dell,2023,Active,Bangalore
AST01287,HUNDRED-7519,Server,Dell,2023,Active,Delhi
AST01288,MANAGER-1397,Desktop,Acer,2021,Active,Hyderabad
AST01289,AMOUNT-3025,Server,Acer,2021,Expired,Chennai
AST01290,MOVEMENT-5423,Laptop,Dell,2025,Active,Kolkata
AST01291,LEARN-1241,Tablet,Asus,2019,Active,Bangalore
AST01292,MANAGE-7408,Desktop,Asus,2024,Expired,Pune
AST01293,AGREE-9394,Tablet,Dell,2022,Expired,Delhi
AST01294,ANOTHER-4320,Laptop,Lenovo,2022,Expired,Kolkata
AST01295,PLACE-8037,Laptop,HP,2021,Expired,Delhi
AST01296,APPEAR-5659,Tablet,Asus,2022,Active,Kolkata
AST01297,ABLE-9143,Tablet,Apple,2019,Expired,Bangalore
AST01298,RECENTLY-4671,Mobile,Dell,2022,Expired,Mumbai
AST01299,EVERY-7059,Server,Asus,2022,Active,Delhi
AST01300,VARIOUS-3355,Tablet,Dell,2021,Active,Chennai
AST01301,ELSE-9025,Mobile,HP,2020,Active,Chennai
AST01302,HUGE-8758,Mobile,Acer,2022,Active,Hyderabad
AST01303,HAIR-9084,Printer,Apple,2025,Expired,Pune
AST01304,PROVIDE-3467,Laptop,Lenovo,2025,Expired,Hyderabad
AST01305,GROWTH-4427,Mobile,Apple,2021,Expired,Pune
AST01306,BEHAVIOR-4862,Printer,Apple,2024,Expired,Bangalore
AST01307,HIGH-7974,Tablet,Dell,2019,Expired,Chennai
AST01308,SHAKE-1223,Desktop,Asus,2025,Active,Chennai
AST01309,NAME-8169,Laptop,Dell,2020,Expired,Noida
AST01310,FACE-9594,Server,HP,2020,Expired,Kolkata
AST01311,NEXT-5861,Laptop,Apple,2019,Expired,Delhi
AST01312,CITIZEN-6281,Mobile,Lenovo,2023,Active,Chennai
AST01313,INTERVIEW-9572,Tablet,HP,2021,Expired,Delhi
AST01314,HUGE-8583,Desktop,Lenovo,2022,Active,Chennai
AST01315,ORDER-8763,Laptop,Lenovo,2023,Expired,Chennai
AST01316,CAN-8708,Laptop,Dell,2020,Expired,Mumbai
AST01317,EAT-2537,Mobile,Apple,2020,Expired,Bangalore
AST01318,ITSELF-8679,Mobile,HP,2019,Active,Pune
AST01319,CHURCH-4703,Printer,Acer,2024,Active,Mumbai
AST01320,SUBJECT-5656,Server,Asus,2021,Expired,Pune
AST01321,EXIST-7607,Printer,Asus,2023,Active,Bangalore
AST01322,MUCH-3497,Laptop,Acer,2023,Active,Delhi
AST01323,DRIVE-5307,Mobile,Dell,2020,Active,Kolkata
AST01324,FUND-5542,Tablet,Asus,2021,Expired,Mumbai
AST01325,HOPE-1043,Desktop,HP,2020,Active,Chennai
AST01326,RECENTLY-3700,Server,Dell,2020,Expired,Bangalore
AST01327,APPEAR-3244,Mobile,Apple,2019,Expired,Noida
AST01328,HISTORY-5957,Mobile,Dell,2021,Active,Kolkata
AST01329,FORCE-7316,Tablet,Apple,2022,Expired,Delhi
AST01330,TERM-9552,Printer,Asus,2025,Active,Mumbai
AST01331,CONFERENCE-5550,Tablet,HP,2020,Expired,Noida
AST01332,STILL-5104,Tablet,Dell,2022,Expired,Pune
AST01333,PART-1414,Printer,Apple,2020,Expired,Kolkata
AST01334,HOW-4129,Server,Lenovo,2020,Active,Hyderabad
AST01335,SHOW-8243,Printer,Asus,2020,Active,Hyderabad
AST01336,ANALYSIS-6085,Printer,Dell,2023,Expired,Delhi
AST01337,OLD-1212,Mobile,Lenovo,2023,Active,Delhi
AST01338,SEND-8843,Server,Dell,2024,Expired,Delhi
AST01339,AMONG-1937,Mobile,Dell,2024,Expired,Noida
AST01340,PROCESS-3847,Server,Acer,2022,Active,Hyderabad
AST01341,MANY-1472,Mobile,Acer,2021,Active,Chennai
AST01342,ARGUE-3156,Laptop,Apple,2025,Active,Hyderabad
AST01343,INVESTMENT-2021,Printer,Dell,2022,Expired,Mumbai
AST01344,DESPITE-1273,Printer,Acer,2024,Expired,Chennai
AST01345,EFFECT-7000,Mobile,Dell,2023,Expired,Kolkata
AST01346,ITEM-2007,Laptop,HP,2025,Active,Delhi
AST01347,PLAY-3827,Server,Dell,2019,Expired,Mumbai
AST01348,TOTAL-9281,Server,HP,2024,Active,Delhi
AST01349,POSITIVE-6745,Laptop,Lenovo,2021,Expired,Bangalore
AST01350,OPEN-8585,Laptop,Dell,2023,Active,Chennai
AST01351,MAGAZINE-2415,Desktop,Lenovo,2024,Active,Chennai
AST01352,PREPARE-1171,Desktop,Acer,2025,Expired,Noida
AST01353,HEAR-5042,Printer,Acer,2019,Active,Chennai
AST01354,STOP-1873,Server,Acer,2021,Expired,Chennai
AST01355,ADULT-3300,Mobile,Lenovo,2021,Expired,Mumbai
AST01356,SPORT-4084,Printer,HP,2025,Active,Delhi
AST01357,PROBABLY-8202,Printer,Dell,2021,Expired,Pune
AST01358,START-6957,Printer,Acer,2023,Expired,Chennai
AST01359,PROVIDE-7318,Desktop,Asus,2019,Active,Kolkata
AST01360,WRONG-5729,Desktop,Lenovo,2021,Expired,Bangalore
AST01361,TOTAL-4452,Printer,HP,2023,Expired,Delhi
AST01362,WINDOW-2889,Mobile,Acer,2019,Active,Noida
AST01363,NEVER-8655,Mobile,Lenovo,2020,Expired,Kolkata
AST01364,CRIME-1554,Printer,Acer,2024,Active,Pune
AST01365,CAR-1129,Desktop,Apple,2025,Expired,Pune
AST01366,ATTENTION-2641,Desktop,Lenovo,2021,Expired,Chennai
AST01367,ASK-9958,Desktop,Dell,2022,Expired,Noida
AST01368,EXECUTIVE-8126,Tablet,Apple,2023,Expired,Mumbai
AST01369,SUFFER-7114,Mobile,Lenovo,2021,Expired,Kolkata
AST01370,ANYONE-1657,Desktop,Asus,2021,Active,Kolkata
AST01371,WITHOUT-5413,Mobile,Apple,2022,Active,Chennai
AST01372,CAN-3726,Printer,Asus,2023,Active,Chennai
AST01373,TREE-6458,Laptop,Dell,2020,Expired,Chennai
AST01374,INCLUDING-6670,Server,Apple,2025,Active,Noida
AST01375,ENTIRE-3416,Desktop,HP,2019,Expired,Delhi
AST01376,THEY-4024,Desktop,HP,2019,Expired,Bangalore
AST01377,NEWSPAPER-5009,Desktop,Acer,2024,Expired,Hyderabad
AST01378,CAPITAL-3610,Printer,Dell,2022,Expired,Kolkata
AST01379,VOICE-4481,Server,Acer,2024,Expired,Noida
AST01380,ONLY-4977,Laptop,Apple,2024,Active,Pune
AST01381,WHOLE-3187,Server,Lenovo,2025,Expired,Kolkata
AST01382,NEWSPAPER-7452,Mobile,Dell,2023,Expired,Noida
AST01383,SINGLE-1440,Desktop,Asus,2024,Active,Mumbai
AST01384,ACCEPT-6935,Printer,Asus,2021,Active,Kolkata
AST01385,EVERY-4769,Desktop,Apple,2019,Active,Hyderabad
AST01386,PROCESS-5946,Server,Dell,2020,Expired,Kolkata
AST01387,SIGNIFICANT-3947,Server,HP,2024,Expired,Delhi
AST01388,EVENING-8875,Laptop,Lenovo,2022,Expired,Chennai
AST01389,TOUGH-7524,Tablet,Asus,2020,Active,Noida
AST01390,QUICKLY-2353,Printer,Acer,2025,Active,Kolkata
AST01391,COST-1200,Desktop,Lenovo,2025,Active,Kolkata
AST01392,OFFICER-8449,Laptop,Apple,2024,Expired,Kolkata
AST01393,MATTER-1893,Printer,Apple,2025,Expired,Bangalore
AST01394,MOMENT-8377,Mobile,Lenovo,2023,Expired,Pune
AST01395,UP-9765,Printer,Dell,2025,Active,Kolkata
AST01396,WORD-7282,Tablet,Dell,2023,Active,Hyderabad
AST01397,ENERGY-5224,Desktop,Asus,2021,Expired,Kolkata
AST01398,NAME-8614,Printer,Dell,2019,Active,Noida
AST01399,DAUGHTER-7014,Laptop,Asus,2022,Expired,Delhi
AST01400,HUMAN-6528,Tablet,Lenovo,2022,Active,Delhi
AST01401,SERIOUS-5804,Printer,Apple,2020,Active,Noida
AST01402,SOUTH-5877,Tablet,Dell,2021,Active,Pune
AST01403,CUP-1599,Mobile,Acer,2024,Expired,Mumbai
AST01404,NEWSPAPER-2377,Mobile,Dell,2020,Active,Chennai
AST01405,RAISE-9084,Server,Lenovo,2024,Expired,Noida
AST01406,ATTACK-4999,Tablet,Asus,2024,Expired,Hyderabad
AST01407,INSTEAD-6350,Printer,Dell,2019,Active,Bangalore
AST01408,EXECUTIVE-9398,Tablet,Dell,2022,Expired,Delhi
AST01409,EIGHT-7565,Laptop,HP,2022,Expired,Bangalore
AST01410,CLEAR-8101,Laptop,HP,2025,Expired,Delhi
AST01411,REPORT-9422,Mobile,HP,2023,Active,Pune
AST01412,ATTORNEY-8748,Desktop,Apple,2023,Expired,Chennai
AST01413,CHANCE-9217,Tablet,Dell,2021,Expired,Chennai
AST01414,SAME-5668,Printer,Dell,2024,Expired,Mumbai
AST01415,INSTEAD-7788,Tablet,HP,2019,Expired,Delhi
AST01416,PRESENT-6212,Laptop,HP,2022,Active,Hyderabad
AST01417,RESOURCE-6318,Desktop,Dell,2024,Expired,Noida
AST01418,FIND-7893,Tablet,Asus,2023,Expired,Kolkata
AST01419,SHE-1205,Printer,Lenovo,2022,Expired,Pune
AST01420,CONFERENCE-8280,Desktop,Apple,2025,Expired,Mumbai
AST01421,NEARLY-3785,Tablet,Apple,2023,Expired,Kolkata
AST01422,OWNER-2287,Tablet,Apple,2019,Expired,Bangalore
AST01423,QUITE-9676,Printer,Lenovo,2020,Expired,Pune
AST01424,RELATIONSHIP-8657,Laptop,HP,2022,Active,Pune
AST01425,REFLECT-8070,Server,Dell,2023,Expired,Noida
AST01426,SIDE-7148,Mobile,HP,2020,Expired,Bangalore
AST01427,FOOD-7483,Desktop,HP,2019,Active,Delhi
AST01428,INVOLVE-3606,Tablet,Apple,2020,Expired,Pune
AST01429,FINISH-4567,Server,Asus,2025,Expired,Pune
AST01430,COLD-6950,Tablet,Dell,2025,Expired,Kolkata
AST01431,AGAINST-7618,Server,Apple,2020,Expired,Noida
AST01432,EIGHT-3910,Server,Lenovo,2020,Active,Pune
AST01433,UNTIL-8602,Tablet,HP,2025,Active,Kolkata
AST01434,KIND-7850,Server,Apple,2023,Active,Hyderabad
AST01435,SOMETHING-4673,Desktop,Asus,2023,Active,Kolkata
AST01436,SERIES-6325,Mobile,HP,2019,Active,Noida
AST01437,CASE-2490,Printer,Dell,2024,Expired,Mumbai
AST01438,HOME-3644,Server,Lenovo,2025,Active,Chennai
AST01439,SEVEN-4273,Printer,HP,2022,Expired,Bangalore
AST01440,SHARE-4391,Mobile,Apple,2019,Expired,Mumbai
AST01441,THROUGH-8268,Desktop,HP,2024,Expired,Bangalore
AST01442,NEWSPAPER-6427,Desktop,HP,2025,Expired,Bangalore
AST01443,LAWYER-1529,Tablet,Acer,2019,Expired,Noida
AST01444,DIFFICULT-7313,Laptop,Apple,2025,Expired,Bangalore
AST01445,BODY-9751,Tablet,Dell,2024,Expired,Noida
AST01446,FORCE-1979,Printer,Apple,2025,Active,Pune
AST01447,STAR-9381,Tablet,Acer,2022,Expired,Kolkata
AST01448,ENTER-3032,Laptop,HP,2025,Expired,Bangalore
AST01449,BEAUTIFUL-3768,Printer,Apple,2024,Expired,Chennai
AST01450,MAINTAIN-8906,Desktop,Lenovo,2020,Active,Pune
AST01451,TV-2213,Server,Acer,2024,Expired,Mumbai
AST01452,AMOUNT-5259,Printer,Lenovo,2025,Expired,Pune
AST01453,TERM-8378,Tablet,Lenovo,2025,Expired,Hyderabad
AST01454,IN-3294,Desktop,Asus,2025,Expired,Hyderabad
AST01455,FILM-7076,Mobile,Lenovo,2020,Expired,Delhi
AST01456,YOUNG-3593,Mobile,Acer,2024,Expired,Noida
AST01457,PROGRAM-8206,Tablet,Lenovo,2024,Active,Chennai
AST01458,IN-5789,Server,Lenovo,2020,Active,Hyderabad
AST01459,CLOSE-4467,Mobile,Lenovo,2025,Active,Hyderabad
AST01460,HEAR-6966,Tablet,Asus,2021,Expired,Noida
AST01461,YOUNG-3791,Printer,Acer,2023,Active,Pune
AST01462,SOCIAL-7133,Server,Apple,2023,Active,Noida
AST01463,HOUR-8929,Server,Dell,2020,Active,Pune
AST01464,SOMETIMES-6067,Desktop,HP,2020,Active,Delhi
AST01465,FILL-2959,Tablet,HP,2023,Expired,Noida
AST01466,TRIAL-1199,Tablet,Asus,2022,Active,Mumbai
AST01467,TV-1538,Server,Acer,2021,Active,Pune
AST01468,AND-2100,Printer,Asus,2023,Active,Hyderabad
AST01469,CULTURE-9567,Desktop,HP,2022,Expired,Chennai
AST01470,INTERESTING-5015,Desktop,Acer,2024,Expired,Chennai
AST01471,STORY-5354,Mobile,Lenovo,2019,Active,Mumbai
AST01472,DROP-2043,Desktop,Asus,2024,Expired,Hyderabad
AST01473,SET-4728,Desktop,Asus,2020,Expired,Noida
AST01474,REPUBLICAN-9797,Laptop,Lenovo,2019,Active,Mumbai
AST01475,HOME-2907,Server,Dell,2022,Expired,Mumbai
AST01476,GROW-9886,Mobile,HP,2019,Expired,Delhi
AST01477,OF-1157,Mobile,Apple,2023,Active,Noida
AST01478,RESULT-4191,Mobile,Acer,2025,Expired,Hyderabad
AST01479,CULTURE-7671,Mobile,Lenovo,2021,Expired,Chennai
AST01480,FINALLY-9311,Server,Asus,2021,Expired,Delhi
AST01481,DARK-9719,Desktop,Lenovo,2021,Expired,Delhi
AST01482,TREE-8209,Laptop,HP,2024,Expired,Hyderabad
AST01483,WHICH-9348,Server,Apple,2021,Active,Chennai
AST01484,SHOULDER-8078,Tablet,Lenovo,2019,Active,Noida
AST01485,AGENCY-9824,Desktop,HP,2021,Active,Mumbai
AST01486,RELATE-6033,Mobile,Lenovo,2020,Expired,Noida
AST01487,BECOME-5916,Mobile,HP,2019,Active,Pune
AST01488,MANY-4144,Server,HP,2020,Active,Chennai
AST01489,HUGE-9461,Server,Acer,2021,Expired,Delhi
AST01490,FOOT-5306,Server,Lenovo,2020,Expired,Chennai
AST01491,ITS-6467,Tablet,Lenovo,2021,Expired,Noida
AST01492,STRUCTURE-7968,Mobile,Apple,2021,Expired,Hyderabad
AST01493,FAR-7620,Laptop,Apple,2025,Expired,Chennai
AST01494,TRAVEL-5492,Laptop,Acer,2022,Active,Mumbai
AST01495,FILL-5193,Printer,Lenovo,2024,Active,Pune
AST01496,MUST-7265,Printer,Asus,2022,Active,Mumbai
AST01497,PARENT-9240,Server,Lenovo,2023,Active,Bangalore
AST01498,TEACHER-3628,Printer,Acer,2020,Expired,Noida
AST01499,NICE-7390,Tablet,Acer,2019,Expired,Mumbai
AST01500,MOUTH-7144,Laptop,Dell,2021,Active,Pune
AST01501,WHOM-9812,Printer,Apple,2021,Expired,Bangalore
AST01502,WHY-3200,Tablet,Dell,2022,Expired,Kolkata
AST01503,AGENCY-3486,Desktop,Asus,2025,Expired,Mumbai
AST01504,SPORT-2441,Server,HP,2023,Expired,Delhi
AST01505,DRAW-9700,Printer,Acer,2023,Active,Chennai
AST01506,SIDE-2114,Tablet,Acer,2025,Expired,Pune
AST01507,BOY-8304,Tablet,HP,2025,Active,Pune
AST01508,HOME-4730,Server,Lenovo,2022,Expired,Mumbai
AST01509,EFFORT-5243,Printer,Asus,2024,Active,Chennai
AST01510,ONLY-7730,Server,Apple,2019,Expired,Hyderabad
AST01511,SAVE-9657,Laptop,Asus,2025,Expired,Hyderabad
AST01512,MONTH-8163,Laptop,Asus,2023,Expired,Noida
AST01513,NATURAL-6468,Tablet,Dell,2021,Active,Bangalore
AST01514,COULD-2840,Mobile,HP,2023,Active,Noida
AST01515,THEN-4127,Laptop,Acer,2023,Expired,Delhi
AST01516,FACT-8393,Tablet,HP,2022,Expired,Bangalore
AST01517,GLASS-6567,Server,Asus,2020,Expired,Hyderabad
AST01518,SHARE-5813,Laptop,Asus,2022,Expired,Hyderabad
AST01519,CENTER-4690,Printer,Apple,2019,Active,Delhi
AST01520,MAKE-4651,Mobile,Acer,2025,Expired,Noida
AST01521,POOR-4282,Mobile,Lenovo,2024,Active,Mumbai
AST01522,THEORY-3429,Desktop,Lenovo,2025,Active,Bangalore
AST01523,SAME-9739,Mobile,Dell,2019,Active,Pune
AST01524,ASSUME-6365,Printer,HP,2019,Active,Mumbai
AST01525,REPORT-3675,Server,Lenovo,2021,Active,Mumbai
AST01526,RISE-6821,Laptop,HP,2025,Expired,Bangalore
AST01527,GROW-7145,Laptop,Apple,2025,Active,Kolkata
AST01528,ALWAYS-8320,Server,Apple,2019,Active,Mumbai
AST01529,FIGURE-7234,Mobile,Dell,2025,Active,Chennai
AST01530,RIGHT-9462,Laptop,HP,2023,Active,Bangalore
AST01531,PURPOSE-6871,Tablet,Lenovo,2022,Expired,Mumbai
AST01532,ART-2487,Mobile,Lenovo,2020,Expired,Delhi
AST01533,TONIGHT-2834,Server,Dell,2023,Active,Kolkata
AST01534,FILM-7881,Server,Dell,2025,Expired,Pune
AST01535,EDGE-2069,Server,Acer,2021,Expired,Mumbai
AST01536,DEMOCRATIC-2383,Tablet,Acer,2024,Expired,Noida
AST01537,WHOM-5500,Tablet,Acer,2019,Expired,Hyderabad
AST01538,DIRECTION-5079,Desktop,Asus,2020,Active,Chennai
AST01539,DETAIL-3551,Desktop,Acer,2023,Expired,Hyderabad
AST01540,SOUTHERN-4437,Tablet,Acer,2019,Expired,Pune
AST01541,THAN-7797,Desktop,Apple,2023,Active,Chennai
AST01542,HEAR-3480,Tablet,Acer,2023,Active,Pune
AST01543,DAUGHTER-3660,Laptop,Apple,2019,Active,Delhi
AST01544,THEM-7114,Printer,Asus,2022,Expired,Hyderabad
AST01545,NEVER-1423,Printer,Dell,2025,Expired,Hyderabad
AST01546,EVEN-3364,Server,Dell,2024,Expired,Chennai
AST01547,PEOPLE-2640,Laptop,Lenovo,2020,Active,Bangalore
AST01548,FORWARD-2086,Laptop,Apple,2022,Expired,Kolkata
AST01549,USE-9793,Server,HP,2025,Active,Delhi
AST01550,SECTION-8692,Printer,HP,2022,Expired,Pune
AST01551,CAN-2579,Server,Apple,2023,Active,Chennai
AST01552,INDICATE-9433,Desktop,HP,2020,Active,Bangalore
AST01553,SHOULD-2553,Tablet,Apple,2024,Expired,Bangalore
AST01554,DOCTOR-4706,Printer,HP,2020,Expired,Pune
AST01555,SURFACE-8571,Tablet,Asus,2024,Expired,Chennai
AST01556,CHANCE-7914,Printer,Acer,2021,Active,Hyderabad
AST01557,SURE-7308,Tablet,Dell,2024,Active,Chennai
AST01558,BLUE-3342,Tablet,Dell,2019,Active,Chennai
AST01559,BELIEVE-6284,Laptop,Asus,2022,Expired,Noida
AST01560,BETWEEN-6634,Desktop,Acer,2025,Expired,Noida
AST01561,SEEK-8425,Mobile,Lenovo,2020,Expired,Bangalore
AST01562,PLAN-5576,Tablet,Asus,2024,Expired,Pune
AST01563,LOOK-5182,Printer,Apple,2020,Expired,Bangalore
AST01564,NEVER-6609,Mobile,Lenovo,2024,Active,Pune
AST01565,MAN-1416,Mobile,HP,2022,Active,Mumbai
AST01566,SET-2820,Laptop,Asus,2022,Expired,Chennai
AST01567,UNIT-6695,Printer,Apple,2025,Expired,Bangalore
AST01568,STORE-9269,Desktop,Apple,2025,Active,Chennai
AST01569,CANDIDATE-4634,Laptop,HP,2025,Expired,Chennai
AST01570,OFF-9692,Mobile,Dell,2023,Expired,Mumbai
AST01571,ANYTHING-9697,Desktop,Lenovo,2024,Active,Bangalore
AST01572,POLICY-3713,Tablet,Acer,2024,Active,Chennai
AST01573,DECIDE-7947,Desktop,Lenovo,2023,Active,Kolkata
AST01574,EFFECT-7386,Mobile,Apple,2021,Expired,Noida
AST01575,PERSONAL-3230,Tablet,Lenovo,2021,Active,Bangalore
AST01576,BENEFIT-6105,Desktop,Acer,2021,Active,Hyderabad
AST01577,PROGRAM-7723,Desktop,HP,2025,Expired,Chennai
AST01578,RESPOND-4972,Server,HP,2025,Expired,Kolkata
AST01579,DECADE-4168,Desktop,Lenovo,2023,Active,Mumbai
AST01580,MIND-3300,Server,Dell,2021,Active,Mumbai
AST01581,DIRECTION-3333,Tablet,Lenovo,2022,Expired,Hyderabad
AST01582,CENTER-2921,Mobile,Lenovo,2024,Active,Noida
AST01583,INTERVIEW-8180,Printer,Dell,2020,Expired,Chennai
AST01584,QUICKLY-6593,Printer,Dell,2019,Expired,Delhi
AST01585,FUTURE-8643,Server,Asus,2019,Active,Noida
AST01586,DRAW-5769,Desktop,Asus,2025,Active,Bangalore
AST01587,AMONG-6940,Desktop,Acer,2024,Expired,Kolkata
AST01588,US-1928,Tablet,Dell,2022,Expired,Delhi
AST01589,INVESTMENT-9320,Printer,Apple,2021,Expired,Pune
AST01590,TOP-1211,Laptop,Acer,2019,Expired,Mumbai
AST01591,ALREADY-9109,Desktop,Asus,2023,Expired,Delhi
AST01592,SEVERAL-8993,Mobile,Asus,2019,Expired,Kolkata
AST01593,BALL-2766,Mobile,Acer,2019,Active,Bangalore
AST01594,BECAUSE-4909,Printer,Asus,2019,Expired,Kolkata
AST01595,WHY-1653,Printer,Acer,2024,Expired,Noida
AST01596,SOCIAL-9564,Laptop,Apple,2023,Expired,Hyderabad
AST01597,POPULATION-3961,Laptop,Acer,2020,Expired,Bangalore
AST01598,SORT-7752,Laptop,Acer,2021,Expired,Delhi
AST01599,MOUTH-6636,Printer,HP,2021,Expired,Noida
AST01600,MODEL-1783,Printer,Apple,2025,Expired,Chennai
AST01601,SON-9966,Tablet,Lenovo,2020,Expired,Pune
AST01602,GENERATION-3818,Server,Dell,2025,Expired,Pune
AST01603,IMPROVE-9818,Tablet,HP,2023,Expired,Delhi
AST01604,BEYOND-2481,Tablet,Apple,2019,Expired,Noida
AST01605,MAIN-4050,Server,HP,2024,Expired,Noida
AST01606,MONTH-6521,Server,Lenovo,2021,Active,Chennai
AST01607,TOWARD-1260,Laptop,HP,2021,Expired,Delhi
AST01608,INVESTMENT-9818,Desktop,Apple,2025,Active,Mumbai
AST01609,START-2483,Tablet,Asus,2019,Expired,Delhi
AST01610,OLD-6573,Mobile,Lenovo,2020,Expired,Chennai
AST01611,SERVICE-2697,Tablet,Lenovo,2022,Active,Pune
AST01612,TREAT-8250,Laptop,HP,2020,Active,Delhi
AST01613,NETWORK-9101,Desktop,Acer,2019,Active,Mumbai
AST01614,WAIT-8214,Tablet,HP,2020,Active,Hyderabad
AST01615,ACROSS-4992,Laptop,Asus,2021,Expired,Noida
AST01616,ACTION-4149,Server,HP,2022,Expired,Kolkata
AST01617,WHICH-5284,Tablet,Lenovo,2024,Expired,Kolkata
AST01618,CRIME-6972,Desktop,Lenovo,2021,Expired,Bangalore
AST01619,DETAIL-3203,Printer,Acer,2024,Active,Chennai
AST01620,TEND-9314,Tablet,Apple,2019,Expired,Bangalore
AST01621,AGREEMENT-4732,Tablet,Lenovo,2025,Active,Noida
AST01622,TALK-1871,Server,Asus,2021,Expired,Noida
AST01623,ALL-8146,Laptop,HP,2023,Active,Noida
AST01624,PEACE-1942,Printer,Apple,2023,Active,Bangalore
AST01625,BOTH-6806,Laptop,Acer,2024,Expired,Delhi
AST01626,GOOD-1451,Tablet,Asus,2024,Expired,Kolkata
AST01627,START-3184,Server,HP,2024,Expired,Delhi
AST01628,JOIN-5991,Printer,HP,2023,Expired,Chennai
AST01629,BROTHER-9841,Tablet,Asus,2025,Expired,Hyderabad
AST01630,OFTEN-1867,Tablet,Lenovo,2023,Active,Bangalore
AST01631,CARE-2042,Mobile,Apple,2023,Active,Mumbai
AST01632,THIRD-3938,Desktop,Dell,2020,Expired,Bangalore
AST01633,PICTURE-2459,Laptop,Apple,2021,Expired,Kolkata
AST01634,NEED-8772,Desktop,Lenovo,2022,Active,Bangalore
AST01635,WINDOW-6818,Desktop,Acer,2021,Expired,Delhi
AST01636,ADD-2486,Desktop,Lenovo,2022,Expired,Mumbai
AST01637,ELECTION-6754,Tablet,Acer,2020,Active,Pune
AST01638,RISE-2540,Mobile,Lenovo,2022,Active,Hyderabad
AST01639,HUGE-1969,Tablet,Lenovo,2023,Active,Chennai
AST01640,GOAL-9669,Laptop,Dell,2019,Expired,Kolkata
